domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,distance_used,S_k,slope_k,alpha_i,gamma_k,log_price_latent,sale_prob,sold,log_price_obs,price_obs
primelawyerslive.com,primelawyerslive,.com,1,16,0,0,1,lawyers,0,3.039720502118301,0.040490400532316,0.3339973092079162,0.3339973092079162,0.7103713203404822,-1.639334188306434,-0.4257960522833947,1.8133621021536999,1.4075333789504978,0.26605586013802135,0,,
lawyersla.io,lawyersla,.io,0,9,0,0,1,lawyers,0,2.0232430249200024,0.1309488688930598,0.2125511566797892,0.2125511566797892,0.7103713203404822,-1.639334188306434,-0.23489909708880338,1.7774638112342962,0.8683638874070445,0.1990654961462346,0,,
fastlawyerslive1.com,fastlawyerslive1,.com,1,16,0,1,1,lawyers,0,2.7378378279755724,0.6208525656695888,0.3300042947133382,0.3300042947133382,0.7103713203404822,-1.639334188306434,0.10920331504293534,1.794692539364967,1.4520848884840447,0.27218982075904385,0,,
lawyersonline.com,lawyersonline,.com,1,13,0,0,1,lawyers,0,4.253571030349215,0.2060339088865128,0.1446072260538737,0.1446072260538737,0.7103713203404822,-1.639334188306434,0.40435921263734365,1.8305058186946688,2.2368848495501967,0.39312848473768075,0,,
bostonlawyers1.com,bostonlawyers1,.com,1,14,0,1,1,lawyers,0,2.367335990583229,0.3309216883847258,0.2651047706604004,0.2651047706604004,0.7103713203404822,-1.639334188306434,0.21306651527855391,1.7035381507609646,1.3411781411850554,0.25708491718835025,1,1.3519571846664598,3.86498261769273
easylawyersnetwork.com,easylawyersnetwork,.com,1,18,0,0,1,lawyers,0,2.027224797014917,0.4109282717866628,0.2101262410481771,0.2101262410481771,0.7103713203404822,-1.639334188306434,-0.801951328009335,1.8385417425850419,0.8681503762212985,0.19904166789707103,0,,
fastlawyersplus.com,fastlawyersplus,.com,1,15,0,0,1,lawyers,0,3.842842499073294,0.1543292331033266,0.2539229393005371,0.2539229393005371,0.7103713203404822,-1.639334188306434,0.10652835516059092,1.6584568149215428,1.557358533893087,0.2870307321350458,0,,
truelawyers.com,truelawyers,.com,1,11,0,0,1,lawyers,0,3.845793458033957,0.0532358650547793,0.1767190297444661,0.1767190297444661,0.7103713203404822,-1.639334188306434,0.02521175063140227,1.794566494098909,2.0397063332982035,0.36072805776265304,0,,
mylawyersportal.com,mylawyersportal,.com,1,15,0,0,1,lawyers,0,2.449377951022404,0.3689480757529009,0.2663270632425944,0.2663270632425944,0.7103713203404822,-1.639334188306434,0.14486159988044256,1.782596333335292,1.9949327155753394,0.3535325933128624,1,2.015051638056765,7.501114714189725
lawyershelp.com,lawyershelp,.com,1,11,0,0,1,lawyers,0,2.5027171874395804,0.3290996023051669,0.1211202144622802,0.1211202144622802,0.7103713203404822,-1.639334188306434,0.5656733885779225,1.7189936092170173,2.22351682585341,0.39089820549650645,0,,
lawyerssf.co,lawyerssf,.co,0,9,0,0,1,lawyers,0,3.8161038303022594,0.3013869462359249,0.2434136470158895,0.2434136470158895,0.7103713203404822,-1.639334188306434,-0.7221333968816599,1.7664822342463342,0.47724861137466057,0.15896810870229922,0,,
toplawyers1.net,toplawyers1,.net,0,11,0,1,1,lawyers,0,1.3925678195795783,0.3065197272099416,0.1860531171162923,0.1860531171162923,0.7103713203404822,-1.639334188306434,-0.20688619881688694,1.7184938440591415,1.1366685938994388,0.23070547718158038,0,,
lawyerssmart24.com,lawyerssmart24,.com,1,14,0,1,1,lawyers,0,1.4269249373211403,0.1118286614818118,0.1394812266031901,0.1394812266031901,0.7103713203404822,-1.639334188306434,0.2068172129776741,1.6825609501234464,1.6152410703770876,0.2953934738639035,0,,
simplelawyersbot.net,simplelawyersbot,.net,0,16,0,0,1,lawyers,0,2.1574640202617097,0.3520128984121942,0.2580702304840088,0.2580702304840088,0.7103713203404822,-1.639334188306434,-0.5535580398088797,1.7400078769432943,0.7578002603113765,0.18701256947467898,0,,
directlawyersbot24.io,directlawyersbot24,.io,0,18,0,1,1,lawyers,0,2.921016607589259,0.8991421777177474,0.2229029933611552,0.2229029933611552,0.7103713203404822,-1.639334188306434,0.516582166818728,1.679977965442653,1.5529999383590667,0.28640676548105115,0,,
lawyerselite.com,lawyerselite,.com,1,12,0,0,1,lawyers,0,4.001000838144391,0.2100609774487362,0.1375303665796916,0.1375303665796916,0.7103713203404822,-1.639334188306434,0.12892481444523043,1.7941208533998456,1.6754854009988056,0.3042458614725587,1,1.6771900002272144,5.350499923714153
toplawyerssite.com,toplawyerssite,.com,1,14,0,0,1,lawyers,0,8.046311037354409,0.201691951114689,0.1497193177541097,0.1497193177541097,0.7103713203404822,-1.639334188306434,0.2963043950451914,1.6762902167401967,1.708497781071572,0.30915952008298886,1,1.7703931323594735,5.873161837555295
lawyerslocal.ai,lawyerslocal,.ai,0,12,0,0,1,lawyers,0,5.554429813123636,0.3423945738361964,0.1694281895955403,0.1694281895955403,0.7103713203404822,-1.639334188306434,-0.19983028153262808,1.82525521811167,1.5837453423983145,0.2908254847949964,0,,
lawyerssimple101.com,lawyerssimple101,.com,1,16,0,1,1,lawyers,0,3.016317999302059,0.3388244840630606,0.1810795068740844,0.1810795068740844,0.7103713203404822,-1.639334188306434,0.28481729148817364,1.6737787308380803,1.723503508911916,0.3114074510087217,1,1.7368757719187033,5.679571398745957
smartlawyersguide.com,smartlawyersguide,.com,1,17,0,0,1,lawyers,0,3.2824505923905174,0.6215630945366487,0.1703643798828125,0.1703643798828125,0.7103713203404822,-1.639334188306434,0.37396504459616337,1.7229934630259054,3.768921994108457,0.6543567223215438,1,3.659544962804297,38.84366353753334
bestlawyersguide.org,bestlawyersguide,.org,0,16,0,0,1,lawyers,0,1.8193556159354063,0.516795617700737,0.1818980773289998,0.1818980773289998,0.7103713203404822,-1.639334188306434,0.08150730704800892,1.7183287836151715,1.218790113196213,0.24106547701242792,0,,
smart-lawyers-hub.io,smart-lawyers-hub,.io,0,17,1,0,3,lawyers,0,3.283441527150412,0.2740226449395401,0.2011105418205261,0.2011105418205261,0.7103713203404822,-1.639334188306434,0.08204031244454357,1.8743087945823729,1.4278620667249662,0.2688438042690932,1,1.4165107868392748,4.122710299809417
simplelawyerscentral.org,simplelawyerscentral,.org,0,20,0,0,1,lawyers,0,2.792130198875509,0.4360394653587475,0.202414592107137,0.202414592107137,0.7103713203404822,-1.639334188306434,0.09462013374860405,1.7947202519217131,1.9930069778923885,0.3532245686741177,0,,
lawyers-network.com,lawyers-network,.com,1,15,1,0,2,lawyers,0,4.029455020636645,0.4275441359364315,0.1208746433258056,0.1208746433258056,0.7103713203404822,-1.639334188306434,-0.3021708426587836,1.7513583520688343,1.074561239093164,0.22307996547694223,0,,
my-lawyers-ai.com,my-lawyers-ai,.com,1,13,1,0,3,lawyers,0,2.0211394446091004,0.4002392211630903,0.2387616038322448,0.2387616038322448,0.7103713203404822,-1.639334188306434,-0.05163503808412352,1.8081946115579637,0.9789369596014051,0.21169406263454185,0,,
lawyerssmart.com,lawyerssmart,.com,1,12,0,0,1,lawyers,0,4.534015218212306,0.0,0.1192852854728698,0.1192852854728698,0.7103713203404822,-1.639334188306434,-0.05338288635832558,1.5997216684860107,1.894204611333867,0.33758905767105596,0,,
instantlawyerszone.com,instantlawyerszone,.com,1,18,0,0,1,lawyers,0,8.328166698987742,0.2813289173096812,0.1708383361498515,0.1708383361498515,0.7103713203404822,-1.639334188306434,0.13418785252372328,1.7648463691011134,1.6191000589067357,0.2959560210061332,0,,
elitelawyersguide.org,elitelawyersguide,.org,0,17,0,0,1,lawyers,0,3.1103769073622978,0.6863461227314925,0.2152134974797566,0.2152134974797566,0.7103713203404822,-1.639334188306434,0.3499384864186031,1.928098190496767,1.767833657150344,0.3181001693601748,1,1.8033851294365575,6.070161005031733
primelawyersservice.io,primelawyersservice,.io,0,19,0,0,1,lawyers,0,4.22503283872983,0.6705854171902097,0.3083807229995727,0.3083807229995727,0.7103713203404822,-1.639334188306434,-0.3704876286924432,1.7788847767845997,0.6014365130794973,0.17093794086652428,1,0.5928365007250392,1.8091126939202518
trusted-lawyers-ai.com,trusted-lawyers-ai,.com,1,18,1,0,3,lawyers,0,5.023296517741424,0.3472218536411706,0.2234960595766703,0.2234960595766703,0.7103713203404822,-1.639334188306434,-0.04375316061185217,1.7737301098059328,1.5109010948234392,0.2804220169537517,0,,
lawyersai101.com,lawyersai101,.com,1,12,0,1,1,lawyers,0,2.6097846722263425,0.2226535934427893,0.2137168248494466,0.2137168248494466,0.7103713203404822,-1.639334188306434,0.5185094416806406,1.8121473266437615,1.8580271793330243,0.33194948804754765,0,,
prime-lawyers.com,prime-lawyers,.com,1,13,1,0,2,lawyers,0,3.7979273703864607,0.4718996639550021,0.1513757308324178,0.1513757308324178,0.7103713203404822,-1.639334188306434,-0.26025588008439743,1.8399454757375335,2.015661774081326,0.3568558972236124,1,2.000443940615478,7.392337129280442
lawyersbest.com,lawyersbest,.com,1,11,0,0,1,lawyers,0,3.3452968715163376,0.0269842450314082,0.114788015683492,0.114788015683492,0.7103713203404822,-1.639334188306434,-0.2877875060516121,1.608499720841197,1.4679321401422833,0.2743929320507048,1,1.4949806138627897,4.459250104375498
lalawyers.io,lalawyers,.io,0,9,0,0,1,lawyers,0,3.520509273545203,0.4881843043784974,0.2610768874486288,0.2610768874486288,0.7103713203404822,-1.639334188306434,0.07080716714091775,1.6337109377291037,0.9089228802301782,0.20363085891810495,0,,
lawyerschicago.co,lawyerschicago,.co,0,14,0,0,1,lawyers,0,2.0879738159474712,0.2397665316874922,0.2395530541737874,0.2395530541737874,0.7103713203404822,-1.639334188306434,0.29553481666986203,1.7851203595592775,1.367356372423746,0.2606003550287536,1,1.3875375135440207,4.00497570183362
mylawyers.com,mylawyers,.com,1,9,0,0,1,lawyers,0,3.369303695788553,0.2601435499700258,0.1092761754989624,0.1092761754989624,0.7103713203404822,-1.639334188306434,0.003999119446230766,1.7111069313205851,1.683084121210674,0.30537298206797325,0,,
my-lawyers-experts.net,my-lawyers-experts,.net,0,18,1,0,3,lawyers,0,4.476309679628378,0.2108664184249936,0.1444578170776367,0.1444578170776367,0.7103713203404822,-1.639334188306434,0.4651362066529462,1.873259077249979,1.4732169201626908,0.2751300916011537,0,,
lawyersboston360.com,lawyersboston360,.com,1,16,0,1,1,lawyers,0,7.930262717561795,0.4391608194205019,0.2471096316973368,0.2471096316973368,0.7103713203404822,-1.639334188306434,0.2998778938982844,1.743083105081568,1.6450743723472687,0.2997585389828235,0,,
toplawyers.com,toplawyers,.com,1,10,0,0,1,lawyers,0,5.903600952402127,0.3065814924940522,0.0918742020924886,0.0918742020924886,0.7103713203404822,-1.639334188306434,0.29463702341152165,1.6135345974153363,2.022365166210576,0.3579335648707698,1,2.0791760744406993,7.997876543953384
secure-lawyers.com,secure-lawyers,.com,1,14,1,0,2,lawyers,0,12.084328821986396,0.4685827333796302,0.1208827892939249,0.1208827892939249,0.7103713203404822,-1.639334188306434,0.19394077546343264,1.6668559429248662,1.668830410272241,0.3032606503036348,1,1.5963254908362008,4.93486585841011
lawyersseattle.com,lawyersseattle,.com,1,14,0,0,1,lawyers,0,2.095079420636345,0.1190619863143212,0.2368982632954915,0.2368982632954915,0.7103713203404822,-1.639334188306434,0.8146785851211297,1.5483229747019398,2.111266205854628,0.37235812321912504,0,,
globallawyersworld.com,globallawyersworld,.com,1,18,0,0,1,lawyers,0,5.6035054887568,0.2312651659895309,0.2736316124598185,0.2736316124598185,0.7103713203404822,-1.639334188306434,-0.07180659110311546,1.749567013289753,1.4258590180435637,0.2685682805876018,0,,
freelawyersteam.org,freelawyersteam,.org,0,15,0,0,1,lawyers,0,3.706192997124073,0.3716195773407943,0.2747556567192077,0.2747556567192077,0.7103713203404822,-1.639334188306434,-0.7012328022232798,1.7532263260912353,0.29451918294002427,0.14260299237520946,0,,
lawyersapp2.com,lawyersapp2,.com,1,11,0,1,1,lawyers,0,12.35278767075165,0.1821429302775223,0.2248942852020263,0.2248942852020263,0.7103713203404822,-1.639334188306434,0.5614890265309993,1.734340039489834,2.239699295673895,0.3935986099632012,0,,
prime-lawyers-zone.com,prime-lawyers-zone,.com,1,18,1,0,3,lawyers,0,2.0442296694766835,0.3380065211460056,0.1941924293835958,0.1941924293835958,0.7103713203404822,-1.639334188306434,-0.16019480083488896,1.854607379394765,1.8050932007172273,0.32378425514660186,0,,
top-lawyers-team.com,top-lawyers-team,.com,1,16,1,0,3,lawyers,0,2.006048556122144,0.6740961486160966,0.2286456028620402,0.2286456028620402,0.7103713203404822,-1.639334188306434,0.03775815552006156,1.8641786431937213,1.487531742907893,0.2771329868128885,1,1.4316184359153592,4.185467624434672
easylawyersconnect.io,easylawyersconnect,.io,0,18,0,0,1,lawyers,0,2.317211244224651,0.2068279450419951,0.194938580195109,0.194938580195109,0.7103713203404822,-1.639334188306434,0.4583427397011844,1.754665982403897,1.8560593287397025,0.3316440867519812,0,,
toplawyersapp.com,toplawyersapp,.com,1,13,0,0,1,lawyers,0,0.928358380757162,0.5067265208052293,0.1589315136273702,0.1589315136273702,0.7103713203404822,-1.639334188306434,-0.5607908393706238,1.5975215628742374,0.9177911668951465,0.20463940125325708,1,0.8721445507468545,2.3920351977220187
local-lawyers.com,local-lawyers,.com,1,13,1,0,2,lawyers,0,2.421886996622761,0.1635579533044658,0.1557797193527221,0.1557797193527221,0.7103713203404822,-1.639334188306434,-0.43807652493714877,1.8176795827117664,1.305709316762325,0.252371596282264,0,,
austinlawyers.net,austinlawyers,.net,0,13,0,0,1,lawyers,0,2.105431434346574,0.4430803360548466,0.3134726484616598,0.3134726484616598,0.7103713203404822,-1.639334188306434,-0.5604472779915988,1.8127258745530719,0.9884908996730999,0.21281226546310775,1,0.9075285795997771,2.4781903087688435
instantlawyershelp1.ai,instantlawyershelp1,.ai,0,19,0,1,1,lawyers,0,3.6336449824898303,0.5671966612835908,0.2154958248138427,0.2154958248138427,0.7103713203404822,-1.639334188306434,-0.2779477015088983,1.7930483818849414,1.0322521138369183,0.217989116572038,0,,
instantlawyersmarket.org,instantlawyersmarket,.org,0,20,0,0,1,lawyers,0,4.0757451361197,0.2935839942162736,0.2350880702336629,0.2350880702336629,0.7103713203404822,-1.639334188306434,0.15387281210594775,1.846815436217035,1.0136424566451492,0.21577660595333073,0,,
lawyerstoday.com,lawyerstoday,.com,1,12,0,0,1,lawyers,0,10.233866888728308,0.1430921759810871,0.1887232065200805,0.1887232065200805,0.7103713203404822,-1.639334188306434,0.18346574498446983,1.6751108085555027,1.8950820910549635,0.33772642843103773,0,,
instantlawyerssite.io,instantlawyerssite,.io,0,18,0,0,1,lawyers,0,5.872346526336204,0.5748718860024874,0.1680410901705424,0.1680410901705424,0.7103713203404822,-1.639334188306434,0.0966959627649938,1.928997487167197,1.9106801269912825,0.3401728780331517,0,,
easylawyers.com,easylawyers,.com,1,11,0,0,1,lawyers,0,2.3486901895069705,0.1692492725945016,0.1857743660608927,0.1857743660608927,0.7103713203404822,-1.639334188306434,-0.49446805936232824,1.6915428360210365,1.056163604794941,0.2208559138031655,0,,
lawyers-simple.com,lawyers-simple,.com,1,14,1,0,2,lawyers,0,1.9366335789901683,0.8193592643839143,0.0936255852381388,0.0936255852381388,0.7103713203404822,-1.639334188306434,-0.8085362028214254,1.8282348904484542,1.1987997125712293,0.23851464974321873,0,,
lawyersguide.com,lawyersguide,.com,1,12,0,0,1,lawyers,0,4.460012206465514,0.0805731399271981,0.1493992408116658,0.1493992408116658,0.7103713203404822,-1.639334188306434,0.01902375488663379,1.6333092407193177,1.4564536310812441,0.2727960638877216,0,,
trustedlawyersai.com,trustedlawyersai,.com,1,16,0,0,1,lawyers,0,1.5035967568581778,0.2361700649451824,0.2304070194562276,0.2304070194562276,0.7103713203404822,-1.639334188306434,-0.1651216117734175,1.6938758812907817,0.9734285007831862,0.21105130306068404,0,,
modernlawyersassist.net,modernlawyersassist,.net,0,19,0,0,1,lawyers,0,9.96297039449027,0.3651243905947436,0.2011348803838094,0.2011348803838094,0.7103713203404822,-1.639334188306434,0.1607850201008141,1.8896065480104127,1.612130449524973,0.2949404729664682,0,,
lawyerslive.com,lawyerslive,.com,1,11,0,0,1,lawyers,0,6.737332482214285,0.1029547772054567,0.188429057598114,0.188429057598114,0.7103713203404822,-1.639334188306434,0.24568376917744453,1.747425070432318,1.476687919059833,0.2756149197363886,1,1.421223580883799,4.14218563994487
lawyersai.io,lawyersai,.io,0,9,0,0,1,lawyers,0,2.5055157679617106,0.2864422277195714,0.2415772279103597,0.2415772279103597,0.7103713203404822,-1.639334188306434,0.04838450122053867,1.8354908646830097,1.308566763196534,0.25274918362157034,0,,
nyclawyers.io,nyclawyers,.io,0,10,0,0,1,lawyers,0,1.1878195108987235,0.7677237031305921,0.2745582660039266,0.2745582660039266,0.7103713203404822,-1.639334188306434,0.2660465798815488,1.7872534873699255,1.7927877452632097,0.32190114664308406,0,,
lawyersmodern101.net,lawyersmodern101,.net,0,16,0,1,1,lawyers,0,7.480677961918438,0.3889015595641865,0.2361545960108439,0.2361545960108439,0.7103713203404822,-1.639334188306434,0.08022398094027394,1.759900403792372,0.7376214106106452,0.18487447890954398,0,,
globallawyers.io,globallawyers,.io,0,13,0,0,1,lawyers,0,3.099609366821767,0.1051049688966654,0.1986843347549438,0.1986843347549438,0.7103713203404822,-1.639334188306434,0.18552264696051332,1.877405082267001,1.2801634432192182,0.2490125601029634,0,,
lawyersboston.com,lawyersboston,.com,1,13,0,0,1,lawyers,0,6.977493725525976,0.1145766800447661,0.2296580870946248,0.2296580870946248,0.7103713203404822,-1.639334188306434,-0.24663564200445884,1.7493643503002339,1.0910402178229195,0.2250855912471573,0,,
lawyerscentral.com,lawyerscentral,.com,1,14,0,0,1,lawyers,0,1.2755065638976055,0.3057257910395544,0.1080721616744995,0.1080721616744995,0.7103713203404822,-1.639334188306434,-0.06286399484101049,1.6258380076673082,1.5698276867912297,0.28882026422534635,1,1.4936247534875748,4.453208080851561
trustedlawyers.io,trustedlawyers,.io,0,14,0,0,1,lawyers,0,2.317235745373716,0.6039472404274133,0.192449688911438,0.192449688911438,0.7103713203404822,-1.639334188306434,0.06887163382993504,1.7040378489162495,1.2214948971465969,0.2414120404843671,1,1.1031642928152559,3.0136871407682406
austinlawyers2.com,austinlawyers2,.com,1,14,0,1,1,lawyers,0,3.3305791901061026,0.3415257983171243,0.3234042723973592,0.3234042723973592,0.7103713203404822,-1.639334188306434,0.2871849663960966,1.8123923945685214,2.028696283365423,0.3589527042736362,0,,
freelawyers.com,freelawyers,.com,1,11,0,0,1,lawyers,0,3.415037098152756,0.1781795230157225,0.2104798952738444,0.2104798952738444,0.7103713203404822,-1.639334188306434,-0.13780941027860022,1.7999377847813864,1.778849413066458,0.3197751286526108,1,1.7491353228508868,5.749628953211676
