domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,S_k,slope_k,alpha_i,gamma_k,log_price_latent,price_latent,sale_prob,sold,log_price_obs,price_obs
toplawyers1.net,toplawyers1,.net,0,11,0,1,1,lawyers,0,1.3925678195795783,0.3065197272099416,,0.7103713203404822,-1.639334188306434,-0.169633540556704,1.7932880357453174,1.1645525189173946,3.204488614288326,0.23418786736749528,0,,
lawyerssmart24.com,lawyerssmart24,.com,1,14,0,1,1,lawyers,0,1.4269249373211403,0.1118286614818118,,0.7103713203404822,-1.639334188306434,-0.21698449405976633,1.8753992939060709,1.7189316668271166,5.578565513039208,0.3107216183378084,0,,
simplelawyersbot.net,simplelawyersbot,.net,0,16,0,0,1,lawyers,0,2.1574640202617097,0.3520128984121942,,0.7103713203404822,-1.639334188306434,-0.20496764230800474,1.6274760562259851,0.5974262582735175,1.8174351670200766,0.17054048012024725,0,,
directlawyersbot24.io,directlawyersbot24,.io,0,18,0,1,1,lawyers,0,2.921016607589259,0.8991421777177474,,0.7103713203404822,-1.639334188306434,-0.4984428440802782,1.6927668517553922,-0.20481963287009186,0.8147942652617358,0.10495204718778532,0,,
lawyerselite.com,lawyerselite,.com,1,12,0,0,1,lawyers,0,4.001000838144391,0.2100609774487362,,0.7103713203404822,-1.639334188306434,-0.15974111399403762,1.832743494234844,1.4759201342241632,4.3750595634692715,0.27550763019001107,1,1.4821611801806105,4.402449894518612
toplawyerssite.com,toplawyerssite,.com,1,14,0,0,1,lawyers,0,8.046311037354409,0.20169195111468904,,0.7103713203404822,-1.639334188306434,-0.6371393168251425,1.7829749057693112,0.7993045102076314,2.223993625623248,0.19146996947787107,0,,
lawyerslocal.ai,lawyerslocal,.ai,0,12,0,0,1,lawyers,0,5.554429813123636,0.3423945738361964,,0.7103713203404822,-1.639334188306434,0.4156743987756173,1.7718812527834211,1.497876039594382,4.472180241964552,0.27858591837961605,0,,
lawyerssimple101.com,lawyerssimple101,.com,1,16,0,1,1,lawyers,0,3.016317999302059,0.3388244840630606,,0.7103713203404822,-1.639334188306434,0.5923154022370262,1.8694053634651955,1.8011035170162708,6.056327038166177,0.3231730830026117,0,,
smartlawyersguide.com,smartlawyersguide,.com,1,17,0,0,1,lawyers,0,3.2824505923905174,0.6215630945366487,,0.7103713203404822,-1.639334188306434,-0.8141222996862101,1.687500720058293,2.3543802665985436,10.53160005451993,0.4129135550575349,0,,
bestlawyersguide.org,bestlawyersguide,.org,0,16,0,0,1,lawyers,0,1.8193556159354063,0.516795617700737,,0.7103713203404822,-1.639334188306434,-0.1641953807634309,1.709998704860064,0.3327993783460264,1.3948674297860457,0.145910765945145,0,,
smart-lawyers-hub.io,smart-lawyers-hub,.io,0,17,1,0,3,lawyers,0,3.283441527150412,0.2740226449395401,,0.7103713203404822,-1.639334188306434,-0.14140400072217923,1.700576108716897,0.809514056972863,2.2468158968329135,0.19257878203453804,0,,
simplelawyerscentral.org,simplelawyerscentral,.org,0,20,0,0,1,lawyers,0,2.792130198875509,0.43603946535874755,,0.7103713203404822,-1.639334188306434,-0.06106957731595877,1.6072644127609172,0.9036298779387444,2.4685473937343776,0.20303067961575344,0,,
lawyers-network.com,lawyers-network,.com,1,15,1,0,2,lawyers,0,4.029455020636645,0.42754413593643154,,0.7103713203404822,-1.639334188306434,0.3505356485310401,1.7789224589456871,1.3383942499321382,3.8129159969385777,0.25671290222609894,0,,
my-lawyers-ai.com,my-lawyers-ai,.com,1,13,1,0,3,lawyers,0,2.0211394446091004,0.40023922116309035,,0.7103713203404822,-1.639334188306434,-0.16317377376787578,1.7264688493094829,1.0981961912373082,2.9987519673771863,0.2259605060358397,0,,
lawyerssmart.com,lawyerssmart,.com,1,12,0,0,1,lawyers,0,4.534015218212306,0.0,,0.7103713203404822,-1.639334188306434,-0.030888011955950534,1.7096649915930437,1.6571898830329224,5.244552312120877,0.30154171697993676,0,,
instantlawyerszone.com,instantlawyerszone,.com,1,18,0,0,1,lawyers,0,8.328166698987742,0.2813289173096812,,0.7103713203404822,-1.639334188306434,1.0426692373304858,1.6952230461670017,2.5446251917457947,12.738452713973988,0.44552648028679764,0,,
elitelawyersguide.org,elitelawyersguide,.org,0,17,0,0,1,lawyers,0,3.1103769073622978,0.6863461227314925,,0.7103713203404822,-1.639334188306434,-0.038952517661857436,1.7668773208789144,0.5923662668912355,1.8082621879064302,0.17004002684104674,0,,
primelawyersservice.io,primelawyersservice,.io,0,19,0,0,1,lawyers,0,4.22503283872983,0.6705854171902097,,0.7103713203404822,-1.639334188306434,0.618183951104792,1.704413895107685,1.0578045925405593,2.8800411796653904,0.22105364237092948,0,,
trusted-lawyers-ai.com,trusted-lawyers-ai,.com,1,18,1,0,3,lawyers,0,5.023296517741424,0.3472218536411706,,0.7103713203404822,-1.639334188306434,0.17569568008609154,1.786022458481045,1.4811552366419494,4.398023505215065,0.2762396917627945,0,,
lawyersai101.com,lawyersai101,.com,1,12,0,1,1,lawyers,0,2.6097846722263425,0.22265359344278934,,0.7103713203404822,-1.639334188306434,-0.19379814757654737,1.805031469659175,1.472583889989768,4.360487617526944,0.27504172720077497,0,,
prime-lawyers.com,prime-lawyers,.com,1,13,1,0,2,lawyers,0,3.7979273703864607,0.47189966395500216,,0.7103713203404822,-1.639334188306434,-0.25225689551140074,1.7447308450323862,0.7439248714185924,2.104177956572113,0.18554033769985048,0,,
lawyersbest.com,lawyersbest,.com,1,11,0,0,1,lawyers,0,3.3452968715163376,0.026984245031408234,,0.7103713203404822,-1.639334188306434,-0.002545408249897296,1.7392996450916318,2.1378484614173843,8.481170419246961,0.3767170821381595,0,,
lalawyers.io,lalawyers,.io,0,9,0,0,1,lawyers,0,3.520509273545203,0.48818430437849747,,0.7103713203404822,-1.639334188306434,-0.39426559366129516,1.7831363362978652,0.8158330484097178,2.261058459168225,0.1932675051401825,0,,
lawyerschicago.co,lawyerschicago,.co,0,14,0,0,1,lawyers,0,2.0879738159474712,0.23976653168749226,,0.7103713203404822,-1.639334188306434,-0.30235308823849505,1.7659890786616443,0.6935620682266717,2.000829947489036,0.18027188240901898,0,,
mylawyers.com,mylawyers,.com,1,9,0,0,1,lawyers,0,3.369303695788553,0.26014354997002587,,0.7103713203404822,-1.639334188306434,-0.1480712103590228,1.8747098047007642,1.9759052219292144,7.213146197506178,0.35049448747817763,1,2.0147786890859436,7.499067572043855
my-lawyers-experts.net,my-lawyers-experts,.net,0,18,1,0,3,lawyers,0,4.476309679628378,0.21086641842499365,,0.7103713203404822,-1.639334188306434,0.10267023967453022,1.7937582992772023,1.2037162033071238,3.3324781063347118,0.2391402838996272,0,,
lawyersboston360.com,lawyersboston360,.com,1,16,0,1,1,lawyers,0,7.930262717561795,0.43916081942050195,,0.7103713203404822,-1.639334188306434,0.6390990241093663,1.8559439362943306,2.38654673896132,10.87587179654598,0.4183824139982892,0,,
toplawyers.com,toplawyers,.com,1,10,0,0,1,lawyers,0,5.903600952402127,0.3065814924940522,,0.7103713203404822,-1.639334188306434,-0.169734049379392,1.817137936461107,1.3074420243898215,3.6967055251058403,0.2526005143123764,0,,
secure-lawyers.com,secure-lawyers,.com,1,14,1,0,2,lawyers,0,12.084328821986395,0.46858273337963025,,0.7103713203404822,-1.639334188306434,0.16153131623233957,1.6628236050622747,1.3391240867492242,3.815699819158004,0.2568103971650974,1,1.435481463409516,4.201667471024326
lawyersseattle.com,lawyersseattle,.com,1,14,0,0,1,lawyers,0,2.0950794206363446,0.11906198631432123,,0.7103713203404822,-1.639334188306434,-0.569764246303718,1.723635866207934,1.3386560795290368,3.8139144619052,0.2567478758336414,0,,
globallawyersworld.com,globallawyersworld,.com,1,18,0,0,1,lawyers,0,5.6035054887568,0.23126516598953098,,0.7103713203404822,-1.639334188306434,0.3711010243105609,1.7644492624289732,1.8612491799030653,6.431766188355588,0.33244983287119023,0,,
freelawyersteam.org,freelawyersteam,.org,0,15,0,0,1,lawyers,0,3.706192997124073,0.3716195773407943,,0.7103713203404822,-1.639334188306434,-0.6025889012244345,1.8377726011200604,0.5010097349322562,1.6503868829326187,0.16120450045209175,0,,
lawyersapp2.com,lawyersapp2,.com,1,11,0,1,1,lawyers,0,12.35278767075165,0.18214293027752232,,0.7103713203404822,-1.639334188306434,0.27943526523550205,1.9225220960674716,2.4031208463026803,11.05763175689435,0.4212082418273261,0,,
prime-lawyers-zone.com,prime-lawyers-zone,.com,1,18,1,0,3,lawyers,0,2.0442296694766835,0.33800652114600566,,0.7103713203404822,-1.639334188306434,-0.028323733648631225,1.729565285801409,1.1366226732828266,3.116226059274463,0.2306997722224536,0,,
top-lawyers-team.com,top-lawyers-team,.com,1,16,1,0,3,lawyers,0,2.0060485561221437,0.6740961486160966,,0.7103713203404822,-1.639334188306434,-0.04222852995892637,1.77271754413532,0.5975502310013352,1.8176604933822373,0.17055275618841353,1,0.5684046179734182,1.7654482391008275
easylawyersconnect.io,easylawyersconnect,.io,0,18,0,0,1,lawyers,0,2.317211244224651,0.20682794504199514,,0.7103713203404822,-1.639334188306434,-0.10509265127159081,1.8322899588074568,0.9410909137337826,2.562775661078533,0.20730681307054347,0,,
toplawyersapp.com,toplawyersapp,.com,1,13,0,0,1,lawyers,0,0.9283583807571619,0.5067265208052293,,0.7103713203404822,-1.639334188306434,-0.4554384185372342,1.7636708556079146,1.0709329785581616,2.9181007557786436,0.22264009195360202,1,0.9361282667647575,2.5500890159194345
local-lawyers.com,local-lawyers,.com,1,13,1,0,2,lawyers,0,2.421886996622761,0.16355795330446585,,0.7103713203404822,-1.639334188306434,-0.43689467845408103,1.8998247985005827,1.1647192775566926,3.205023035007688,0.23420880301956953,0,,
austinlawyers.net,austinlawyers,.net,0,13,0,0,1,lawyers,0,2.105431434346574,0.44308033605484665,,0.7103713203404822,-1.639334188306434,0.2927820546136437,1.6604740982553852,1.3855483143279772,3.9970169257272032,0.26306158087597403,0,,
instantlawyershelp1.ai,instantlawyershelp1,.ai,0,19,0,1,1,lawyers,0,3.6336449824898303,0.5671966612835908,,0.7103713203404822,-1.639334188306434,0.004177873063485788,1.8225386495097453,0.48980916073100916,1.6320047396434836,0.1601471540823024,0,,
instantlawyersmarket.org,instantlawyersmarket,.org,0,20,0,0,1,lawyers,0,4.0757451361197,0.2935839942162736,,0.7103713203404822,-1.639334188306434,-0.10764485731344173,1.8217541166272768,1.3666688880760072,3.922263411549167,0.26050763681510863,0,,
lawyerstoday.com,lawyerstoday,.com,1,12,0,0,1,lawyers,0,10.233866888728308,0.1430921759810871,,0.7103713203404822,-1.639334188306434,0.15518928272261986,1.8604601521374842,2.2151213521042696,9.162520935342284,0.3894998513131578,0,,
instantlawyerssite.io,instantlawyerssite,.io,0,18,0,0,1,lawyers,0,5.872346526336204,0.5748718860024874,,0.7103713203404822,-1.639334188306434,0.03545859912743812,1.7732611641782254,0.661450891807691,1.937601546187979,0.17697408550665297,0,,
easylawyers.com,easylawyers,.com,1,11,0,0,1,lawyers,0,2.3486901895069705,0.16924927259450168,,0.7103713203404822,-1.639334188306434,-0.277526042478958,1.8396187537448523,1.3201017397637118,3.743802251441955,0.2542772297118216,1,1.1919350990037563,3.29344819334006
lawyers-simple.com,lawyers-simple,.com,1,14,1,0,2,lawyers,0,1.9366335789901683,0.8193592643839143,,0.7103713203404822,-1.639334188306434,0.8613486790449034,1.748365916573221,1.1869292433392713,3.2770028628624903,0.23700874518641799,0,,
lawyersguide.com,lawyersguide,.com,1,12,0,0,1,lawyers,0,4.460012206465514,0.08057313992719817,,0.7103713203404822,-1.639334188306434,0.25926473247608756,1.7041857546513788,1.8864790205930377,6.596103003252182,0.3363807896970885,0,,
trustedlawyersai.com,trustedlawyersai,.com,1,16,0,0,1,lawyers,0,1.5035967568581778,0.23617006494518242,,0.7103713203404822,-1.639334188306434,0.044474000675844415,1.6925208153796256,1.8099020747339614,6.10984909433687,0.3245217172793392,0,,
modernlawyersassist.net,modernlawyersassist,.net,0,19,0,0,1,lawyers,0,9.96297039449027,0.36512439059474366,,0.7103713203404822,-1.639334188306434,-0.1797639557748789,1.652984881282352,0.7708915327539992,2.1616926147204873,0.18840983488191582,0,,
lawyerslive.com,lawyerslive,.com,1,11,0,0,1,lawyers,0,6.737332482214285,0.10295477720545676,,0.7103713203404822,-1.639334188306434,0.33346589121796666,1.7329883529511978,1.8504928057472108,6.362954450605617,0.3307809556960658,1,1.8513834131645983,6.368623869274245
lawyersai.io,lawyersai,.io,0,9,0,0,1,lawyers,0,2.5055157679617106,0.28644222771957145,,0.7103713203404822,-1.639334188306434,-0.2756487544041335,1.793216126436951,0.865619441753329,2.376477719659795,0.1987593741547492,1,0.9079814772995738,2.4793129296563636
nyclawyers.io,nyclawyers,.io,0,10,0,0,1,lawyers,0,1.1878195108987237,0.7677237031305921,,0.7103713203404822,-1.639334188306434,-0.30512115933924205,1.7516464885856455,0.02308445453886248,1.0233529627003108,0.12090999282678885,0,,
lawyersmodern101.net,lawyersmodern101,.net,0,16,0,1,1,lawyers,0,7.480677961918438,0.38890155956418654,,0.7103713203404822,-1.639334188306434,0.5926639725091337,1.7841343442702702,0.9665855261775473,2.6289526269767745,0.21025481686355396,0,,
globallawyers.io,globallawyers,.io,0,13,0,0,1,lawyers,0,3.099609366821767,0.10510496889666542,,0.7103713203404822,-1.639334188306434,0.010736311624748186,1.8670873776632928,1.5192132274231889,4.568629308501607,0.2815976031185787,1,1.5353220937179477,4.642820712531641
lawyersboston.com,lawyersboston,.com,1,13,0,0,1,lawyers,0,6.977493725525976,0.11457668004476614,,0.7103713203404822,-1.639334188306434,-0.26717221535028934,1.7268981324063302,1.6755006168960054,5.341468509237915,0.3042481161114222,0,,
lawyerscentral.com,lawyerscentral,.com,1,14,0,0,1,lawyers,0,1.2755065638976057,0.30572579103955444,,0.7103713203404822,-1.639334188306434,0.0019899943138870523,1.9555207761160105,1.6217670866972262,5.0620274592695536,0.2963451717745536,1,1.6072247480748176,4.988946414416208
trustedlawyers.io,trustedlawyers,.io,0,14,0,0,1,lawyers,0,2.3172357453737162,0.6039472404274133,,0.7103713203404822,-1.639334188306434,0.29756529384693153,1.8287164961916316,1.0553161159326643,2.8728831745180408,0.22075384643303972,0,,
austinlawyers2.com,austinlawyers2,.com,1,14,0,1,1,lawyers,0,3.3305791901061026,0.3415257983171243,,0.7103713203404822,-1.639334188306434,0.21743905888431736,1.7525429984663672,1.6407379300361087,5.158975070604213,0.29912176286664893,0,,
freelawyers.com,freelawyers,.com,1,11,0,0,1,lawyers,0,3.415037098152756,0.17817952301572254,,0.7103713203404822,-1.639334188306434,0.34099179208025815,1.75072888873434,1.9371551814503414,6.938982718670517,0.34434484223282846,1,1.9229379121487298,6.841027311856792
modernlawyershelp.com,modernlawyershelp,.com,1,17,0,0,1,lawyers,0,2.534409616734378,0.23976801249751314,,0.7103713203404822,-1.639334188306434,-0.43734456595881804,1.687646659730238,1.235446747556929,3.439914951081752,0.24320507825140286,0,,
lawyersconnect.com,lawyersconnect,.com,1,14,0,0,1,lawyers,0,4.824513783279428,0.4284832409733919,,0.7103713203404822,-1.639334188306434,0.33220220658619554,1.7662396990814178,1.9743338748946733,7.201820742059766,0.35024412875559746,1,2.084177261245457,8.037975606462899
securelawyers.io,securelawyers,.io,0,13,0,0,1,lawyers,0,1.7496709512003394,0.3585410920001457,,0.7103713203404822,-1.639334188306434,-0.06267057161790124,1.595369365613303,0.42079424358422957,1.523170843990823,0.15375558028710562,1,0.3338909110243953,1.3963908044229971
la-lawyers.com,la-lawyers,.com,1,10,1,0,2,lawyers,0,3.0482641851527394,0.40814946136857894,,0.7103713203404822,-1.639334188306434,0.031185268346356796,1.8687583502938705,1.2517384211051157,3.496415920477294,0.24531023083065812,0,,
lawyersfast.net,lawyersfast,.net,0,11,0,0,1,lawyers,0,3.56861433513763,0.1705922666241948,,0.7103713203404822,-1.639334188306434,0.42332307277567266,1.5429681922710043,2.1427316512349095,8.522686868130661,0.37752002532227497,0,,
lawyersplus.net,lawyersplus,.net,0,11,0,0,1,lawyers,0,4.520683957534152,0.22803759867580195,,0.7103713203404822,-1.639334188306434,0.24595398564495133,1.7716371341418138,1.5629357612423973,4.772812535604081,0.2878303385825366,0,,
lawyersfree.com,lawyersfree,.com,1,11,0,0,1,lawyers,0,5.088427922943411,0.35033059227128593,,0.7103713203404822,-1.639334188306434,0.12286836833413757,1.676777936166516,1.4446258493856514,4.240265348103843,0.27115669385999946,0,,
lawyers-app.co,lawyers-app,.co,0,11,1,0,2,lawyers,0,1.6908219047716988,0.16323647124688911,,0.7103713203404822,-1.639334188306434,-0.694398839101434,1.7122027641184945,0.4314474906970336,1.539484300743399,0.1547283892053521,0,,
lawyersla360.io,lawyersla360,.io,0,12,0,1,1,lawyers,0,1.3225100679773116,0.24124397156739208,,0.7103713203404822,-1.639334188306434,-0.015925649383100284,1.7225249016385824,1.3884713144628014,4.008717298505006,0.26345843047403245,1,1.3322702192769342,3.7896369360830575
miamilawyers.com,miamilawyers,.com,1,12,0,0,1,lawyers,0,7.146381131625201,0.16124505609231876,,0.7103713203404822,-1.639334188306434,-0.27463638564967513,1.9223471464693414,1.376194574102828,3.959804178234145,0.261794229079963,0,,
lawyers-best.com,lawyers-best,.com,1,12,1,0,2,lawyers,0,4.052720593953339,0.4988746454531961,,0.7103713203404822,-1.639334188306434,0.24886585653907703,1.6800369998347586,1.4430261670722444,4.23348769311506,0.2709354480972065,1,1.4342987104101441,4.196700873928397
lawyersteam.com,lawyersteam,.com,1,11,0,0,1,lawyers,0,2.1189232910031084,0.5416834842079519,,0.7103713203404822,-1.639334188306434,0.34683536546248145,1.8414378198559156,1.4490530913818636,4.259079645922017,0.27176959942501083,0,,
bestlawyers.com,bestlawyers,.com,1,11,0,0,1,lawyers,0,8.420685054305746,0.06055401588719618,,0.7103713203404822,-1.639334188306434,-0.10571085797396712,1.8611292026137731,1.703238563632314,5.491703855875179,0.30837378876609434,0,,
lawyerssimple.net,lawyerssimple,.net,0,13,0,0,1,lawyers,0,3.5587337043986556,0.36594904889283275,,0.7103713203404822,-1.639334188306434,-0.23346451652604047,1.581222800252938,0.5544820675828156,1.7410390106702158,0.1663301831905939,0,,
lawyerselite24.com,lawyerselite24,.com,1,14,0,1,1,lawyers,0,6.736754699919396,0.48329447492356825,,0.7103713203404822,-1.639334188306434,0.5447052784305765,1.7190688349314711,1.578104558712472,4.8457622432303555,0.2900117854774788,0,,
simplelawyerssite1.com,simplelawyerssite1,.com,1,18,0,1,1,lawyers,0,3.457380041661249,0.4709909264114299,,0.7103713203404822,-1.639334188306434,-0.211101648454793,1.8870537836984418,0.8751567794718702,2.39925141785225,0.19982471472575944,0,,
globallawyersapp.com,globallawyersapp,.com,1,16,0,0,1,lawyers,0,11.432369423064982,0.2847833666652757,,0.7103713203404822,-1.639334188306434,-0.4180881274626882,1.6631151802148296,1.2741768249573582,3.575756724577813,0.24822971408124253,0,,
toplawyersnetwork.com,toplawyersnetwork,.com,1,17,0,0,1,lawyers,0,9.518188103875064,0.38143090607094915,,0.7103713203404822,-1.639334188306434,-0.2914349035566303,1.8641591392039567,0.9737847710291109,2.647947392585695,0.21109283150754954,0,,
